"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","ExternalReference","DistributionChannel","Culture","X1_neu_vale","X1_neu_arou","X1_neu_feel","X1_neu_desc","X2_hap_vale","X2_hap_arou","X2_hap_feel","X2_hap_desc","X3_han_vale","X3_han_arou","X3_han_feel","X3_han_desc","X4_neu_vale","X4_neu_arou","X4_neu_feel","X4_neu_desc","X5_han_vale","X5_han_arou","X5_han_feel","X5_han_desc","X6_hap_vale","X6_hap_arou","X6_hap_feel","X6_hap_desc","X7_han_vale","X7_han_arou","X7_han_feel","X7_han_desc","X8_hap_vale","X8_hap_arou","X8_hap_feel","X8_hap_desc","X9_han_vale","X9_han_arou","X9_han_feel","X9_han_desc","X10_hap_vale","X10_hap_arou","X10_hap_feel","X10_hap_desc","X11_neu_vale","X11_neu_arou","X11_neu_feel","X11_neu_desc","X12_hap_vale","X12_hap_arou","X12_hap_feel","X12_hap_desc","X13_neu_vale","X13_neu_arou","X13_neu_feel","X13_neu_desc","X14_neu_vale","X14_neu_arou","X14_neu_feel","X14_neu_desc","X15_han_vale","X15_han_arou","X15_han_feel","X15_han_desc","X16_han_vale","X16_han_arou","X16_han_feel","X16_han_desc","X17_hap_vale","X17_hap_arou","X17_hap_feel","X17_hap_desc","X18_neu_vale","X18_neu_arou","X18_neu_feel","X18_neu_desc","X19_han_vale","X19_han_arou","X19_han_feel","X19_han_desc","X20_hap_vale","X20_hap_arou","X20_hap_feel","X20_hap_desc","X21_neu_vale","X21_neu_arou","X21_neu_feel","X21_neu_desc","X22_han_vale","X22_han_arou","X22_han_feel","X22_han_desc","X23_hap_vale","X23_hap_arou","X23_hap_feel","X23_hap_desc","X24_hap_vale","X24_hap_arou","X24_hap_feel","X24_hap_desc","X25_neu_vale","X25_neu_arou","X25_neu_feel","X25_neu_desc","X26_han_vale","X26_han_arou","X26_han_feel","X26_han_desc","X27_neu_vale","X27_neu_arou","X27_neu_feel","X27_neu_desc","X28_han_vale","X28_han_arou","X28_han_feel","X28_han_desc","X29_hap_vale","X29_hap_arou","X29_hap_feel","X29_hap_desc","X30_hap_vale","X30_hap_arou","X30_hap_feel","X30_hap_desc","X31_neu_vale","X31_neu_arou","X31_neu_feel","X31_neu_desc","X32_han_vale","X32_han_arou","X32_han_feel","X32_han_desc","X33_hap_vale","X33_hap_arou","X33_hap_feel","X33_hap_desc","X34_han_vale","X34_han_arou","X34_han_feel","X34_han_desc","X35_han_vale","X35_han_arou","X35_han_feel","X35_han_desc","X36_hap_vale","X36_hap_arou","X36_hap_feel","X36_hap_desc","X37_neu_vale","X37_neu_arou","X37_neu_feel","X37_neu_desc","X38_neu_vale","X38_neu_arou","X38_neu_feel","X38_neu_desc","X39_han_vale","X39_han_arou","X39_han_feel","X39_han_desc","X40_hap_vale","X40_hap_arou","X40_hap_feel","X40_hap_desc","X41_hap_vale","X41_hap_arou","X41_hap_feel","X41_hap_desc","X42_neu_vale","X42_neu_arou","X42_neu_feel","X42_neu_desc","X43_han_vale","X43_han_arou","X43_han_feel","X43_han_desc","X44_neu_vale","X44_neu_arou","X44_neu_feel","X44_neu_desc","X45_han_vale","X45_han_arou","X45_han_feel","X45_han_desc","X46_neu_vale","X46_neu_arou","X46_neu_feel","X46_neu_desc","X47_hap_vale","X47_hap_arou","X47_hap_feel","X47_hap_desc","X48_neu_vale","X48_neu_arou","X48_neu_feel","X48_neu_desc","r.enthusiastic","r.astonished","r.nervous","r.dull","r.quiet","r.relaxed","r.excited","r.surprised","r.elated","r.sleepy","r.still","r.lonely","r.strong","r.passive","r.content","r.sluggish","r.inactive","r.sad","r.euphoric","r.fearful","r.happy","r.idle","r.calm","r.unhappy","r.aroused","r.hostile","r.satisfied","r.rested","r.peaceful","r.serene","r.noemotion","r.energetic","r.ashamed","r.disgusted","r.stressed","r.guilty","r.contemptuous","r.fatigued","r.angry","i.enthusiastic","i.astonished","i.nervous","i.dull","i.quiet","i.relaxed","i.excited","i.surprised","i.elated","i.sleepy","i.still","i.lonely","i.strong","i.passive","i.content","i.sluggish","i.inactive","i.sad","i.euphoric","i.fearful","i.happy","i.idle","i.calm","i.unhappy","i.aroused","i.hostile","i.satisfied","i.rested","i.peaceful","i.serene","i.noemotion","i.energetic","i.ashamed","i.disgusted","i.stressed","i.guilty","i.contemptuous","i.fatigued","i.angry","age","gender","gender_3_TEXT","didbefore","didbefore_","purpose","device","errors"
"80","2026-01-15 12:19:18","2026-01-15 12:52:25","0","100","1987","1","2026-01-15 12:52:26","R_1JLdQutsWHUi1X3","","anonymous","EA",5,2,9,9,6,2,7,10,1,2,7,1,4,2,9,8,1,3,6,6,5,1,5,10,5,4,10,10,6,2,10,10,5,2,9,9,6,2,5,10,4,1,15,15,6,2,5,10,4,1,15,15,4,1,15,15,2,2,15,10,2,3,6,6,6,3,8,10,4,1,15,15,1,5,1,2,6,2,6,10,4,1,15,15,6,3,10,10,5,2,5,10,6,2,8,10,4,1,8,10,1,3,10,6,4,2,15,14,1,6,4,6,6,2,9,9,6,2,10,10,3,2,6,14,3,2,6,6,6,2,5,10,2,3,6,6,2,4,4,4,6,2,9,9,4,1,15,15,3,2,6,6,1,4,6,6,5,2,7,12,2,4,6,10,4,1,4,14,2,2,6,6,4,1,15,15,1,4,6,6,4,1,15,15,6,2,10,10,4,1,15,15,4,1,4,1,4,3,2,1,2,2,4,4,2,4,3,2,3,3,2,3,3,3,3,4,2,2,2,3,3,2,2,3,3,2,4,4,3,2,2,3,1,1,1,3,5,3,1,4,1,2,1,5,1,4,1,1,1,4,1,4,1,4,2,3,1,4,5,5,5,3,4,1,1,1,1,1,1,1,47,"1","","2","","To gauge how honest we are with our emotions ","1","Na"
"81","2026-01-15 13:03:40","2026-01-15 13:40:18","0","100","2198","1","2026-01-15 13:40:19","R_37PvxvlHPtE6yWd","","anonymous","EA",5,2,12,14,7,4,13,13,1,5,3,3,4,2,8,5,1,6,6,4,5,4,12,10,1,7,3,1,6,5,8,9,1,5,3,3,6,4,12,12,5,2,14,14,5,4,6,10,4,1,15,15,4,1,5,5,1,6,1,3,2,3,7,11,6,4,10,10,3,2,7,15,1,5,2,2,7,6,13,13,4,1,15,15,1,6,1,1,6,3,12,12,6,2,9,9,5,2,9,14,2,4,4,3,5,2,12,14,1,6,4,3,6,4,12,12,6,5,10,12,5,2,9,14,2,6,10,3,6,5,10,10,2,4,4,4,1,5,3,3,6,5,10,12,4,1,15,15,4,1,14,14,1,1,4,3,6,4,9,12,6,5,10,10,5,2,9,14,1,5,7,4,5,2,10,14,2,1,15,11,4,1,5,15,6,4,10,9,4,2,14,14,2,1,3,4,3,3,2,2,2,5,3,4,3,4,3,5,3,2,2,2,3,2,3,3,2,2,3,1,3,1,2,2,2,2,4,2,3,5,2,4,2,1,1,2,4,2,2,2,1,2,1,5,3,5,1,2,1,2,1,5,2,4,1,2,1,5,5,5,4,2,4,1,1,1,1,1,1,1,41,"2","","2","","To measure participants disposition towards violence/civil unrest?","1","No"
"82","2026-01-15 13:16:36","2026-01-15 13:43:20","0","100","1604","1","2026-01-15 13:43:21","R_1aEPFo5fYQ3BUI1","","anonymous","EA",4,2,14,14,6,6,12,12,1,5,3,3,4,2,14,14,2,4,4,4,3,5,6,6,1,7,3,3,6,6,8,8,1,6,3,3,6,4,12,12,4,2,14,14,5,5,12,12,2,4,6,6,4,2,14,14,1,5,4,4,2,5,4,4,7,6,12,12,3,4,4,4,1,6,2,2,6,6,13,13,3,2,5,5,2,5,3,3,5,5,10,10,6,6,12,12,4,2,14,14,1,6,3,3,5,3,10,10,1,6,1,1,5,5,10,10,6,6,12,12,4,2,14,14,2,6,3,3,7,7,12,12,2,5,4,4,1,7,2,2,6,6,10,10,4,2,14,14,4,1,14,14,2,6,3,3,4,3,6,6,6,7,10,10,3,3,6,6,2,6,3,3,2,2,6,6,2,6,3,3,4,2,14,14,6,6,12,12,3,3,5,5,2,3,2,2,3,3,2,2,2,3,2,2,3,4,3,2,2,2,2,3,2,3,3,2,2,2,3,3,3,3,2,2,3,2,2,3,2,3,2,3,3,1,1,3,4,4,2,4,1,3,1,4,2,4,1,1,1,3,1,4,1,4,1,3,1,3,4,4,4,1,4,1,1,1,1,1,1,1,34,"2","","2","","How a image taken out of context envokes emotions in people and may form biases","2","No"
"83","2026-01-15 12:47:09","2026-01-15 13:44:56","0","100","3467","1","2026-01-15 13:44:57","R_7QrE2HBOuWS2eZB","","anonymous","EA",7,7,9,10,7,7,11,13,2,4,6,3,7,7,8,9,2,5,6,8,7,7,11,12,3,6,1,11,7,7,12,13,1,6,11,3,7,7,11,9,7,7,12,9,7,7,12,13,7,7,6,12,7,7,11,13,1,2,6,11,1,5,6,11,7,7,6,9,6,6,8,14,2,3,4,3,7,7,12,11,6,7,8,12,2,5,6,7,7,7,9,11,7,7,8,13,6,7,6,8,1,6,3,4,6,6,12,9,1,4,6,4,7,7,13,11,7,7,13,10,7,7,12,8,1,3,3,6,7,7,12,9,1,6,6,11,2,2,2,1,7,7,6,13,6,6,13,8,7,7,8,13,1,6,12,6,7,7,12,13,7,7,12,13,7,7,13,9,3,5,6,3,6,7,8,6,2,5,3,6,4,5,7,6,7,7,13,12,7,7,9,10,3,4,2,2,4,4,3,3,3,2,4,1,4,2,4,2,2,2,2,2,4,2,4,2,3,2,4,4,4,4,2,3,2,2,2,2,2,2,2,3,3,2,1,4,4,4,4,4,2,4,1,5,2,5,1,1,2,4,2,5,1,5,1,3,1,5,5,5,5,2,5,2,2,1,1,5,1,1,57,"2","","2","","The purpose of the study was to explore the full gamut of emotions in contexts.","2","No."
"84","2026-01-15 13:30:42","2026-01-15 13:50:11","0","100","1168","1","2026-01-15 13:50:11","R_3v36Elegz33iGoa","","anonymous","EA",4,1,5,15,6,4,9,10,1,2,3,3,4,1,14,14,1,2,3,3,6,5,12,12,1,2,3,3,6,3,10,10,1,2,3,3,7,3,9,9,4,1,15,15,6,4,12,12,4,1,15,15,4,1,15,15,1,2,3,3,1,3,3,3,6,3,9,10,4,1,15,15,1,1,2,2,6,4,9,9,4,1,15,15,2,3,3,3,6,2,12,12,5,2,14,8,4,1,14,14,1,2,3,3,4,1,15,15,2,2,3,3,5,3,14,10,5,3,10,10,4,1,14,14,2,2,3,3,5,3,9,9,2,2,3,3,1,2,4,4,5,3,12,12,4,1,15,15,4,1,15,15,1,2,3,3,6,6,12,9,6,5,12,10,3,1,6,6,1,2,3,3,4,1,15,15,3,3,3,3,4,1,15,15,6,2,9,9,4,2,14,14,5,2,2,2,2,4,3,2,3,3,2,2,4,2,4,2,2,2,1,2,4,2,4,2,2,1,3,3,3,3,2,3,2,2,3,1,1,3,2,4,2,2,1,2,4,4,4,4,2,4,1,4,1,4,1,2,2,1,2,4,4,4,2,2,1,4,4,4,4,1,4,1,1,2,1,2,2,2,21,"2","","2","","Gauge people's emotions when faced with certain situations","2","no"
"85","2026-01-15 13:54:08","2026-01-15 14:11:19","0","100","1030","1","2026-01-15 14:11:19","R_131owJ9Nvsxakvf","","anonymous","EA",4,1,14,14,5,2,8,8,1,3,4,4,4,1,14,14,1,1,6,4,5,3,13,13,1,1,6,2,6,3,13,13,2,2,6,6,7,5,9,9,4,1,14,14,4,2,14,14,4,2,8,8,4,1,14,14,1,2,3,3,1,3,6,6,6,4,13,13,4,1,14,14,1,3,6,6,5,2,10,10,4,1,15,15,1,2,6,6,4,2,14,14,5,3,8,8,4,1,15,15,1,2,6,6,3,2,6,14,4,5,3,6,7,7,13,13,7,6,10,10,4,1,14,14,1,2,6,6,6,4,8,8,3,2,6,6,1,2,1,1,5,3,10,10,4,2,14,15,4,1,14,14,1,6,1,1,5,2,10,10,4,7,6,6,4,1,15,15,1,2,2,2,4,1,15,15,2,3,6,6,4,1,15,15,7,6,10,10,4,1,14,14,3,3,2,2,2,2,2,2,2,3,2,3,2,2,2,3,3,3,2,2,2,3,2,2,2,1,2,2,2,2,2,2,1,1,2,1,1,3,1,2,2,2,2,2,2,2,2,2,1,2,1,4,1,4,1,1,2,2,1,3,1,5,1,2,1,5,5,5,5,2,3,1,1,1,1,1,1,1,29,"1","","2","","To see how different people react to different stimuli and notice if there are any patterns","1","N/A"
"86","2026-01-15 14:34:50","2026-01-15 14:57:32","0","100","1362","1","2026-01-15 14:57:33","R_7IE66SqKuJZePex","","anonymous","EA",4,4,15,15,4,1,15,15,1,7,6,1,4,1,15,15,1,7,4,6,7,5,9,9,1,7,1,1,6,6,10,9,2,6,6,1,6,4,15,9,4,1,15,15,5,4,15,15,4,1,15,15,4,1,15,15,1,7,6,1,1,4,11,11,5,5,10,9,4,1,14,14,1,7,6,1,5,4,15,15,4,1,15,15,1,6,6,1,5,5,12,9,5,4,15,9,4,1,15,15,2,5,1,1,4,1,15,15,1,6,1,3,6,5,12,12,4,7,6,6,4,1,7,15,1,6,3,3,5,6,13,13,1,7,3,4,1,5,1,6,4,7,15,15,4,1,6,15,4,1,15,15,1,7,3,3,6,4,10,10,5,6,6,6,4,1,15,15,1,7,6,3,4,1,15,15,2,5,3,3,4,1,15,15,7,6,9,12,4,1,15,15,3,2,3,1,1,3,2,2,2,2,1,1,2,2,2,2,1,2,1,2,3,1,3,2,2,1,3,3,3,2,1,2,2,1,3,2,1,3,2,5,2,1,1,1,5,5,1,5,1,1,1,5,1,5,1,1,1,1,1,5,1,5,1,2,1,5,5,5,5,1,4,1,1,1,1,1,1,1,26,"2","","2","","Exploring emotions to particular situations","2",""
"87","2026-01-15 14:34:22","2026-01-15 14:59:07","0","100","1485","1","2026-01-15 14:59:08","R_3WvXQJSpTUtr4ls","","anonymous","EA",4,1,14,14,6,2,9,9,1,6,6,6,4,1,14,14,2,4,6,6,5,2,10,10,1,7,6,6,5,2,8,10,2,4,6,6,6,3,10,10,4,1,14,14,4,3,15,12,4,1,14,14,4,1,14,14,1,7,3,3,1,4,6,6,6,2,14,10,4,1,14,14,1,6,3,3,6,2,9,13,4,1,14,14,1,6,2,3,5,2,10,10,5,2,12,12,4,1,14,14,1,6,3,3,4,1,14,14,1,7,3,3,5,2,12,12,4,2,12,12,4,1,14,14,1,5,3,3,6,2,9,12,1,5,6,6,1,7,2,2,4,1,14,14,4,1,14,14,4,1,14,14,1,6,6,6,4,2,14,12,3,2,6,6,4,1,14,14,1,5,6,6,4,1,14,14,3,3,6,6,4,1,14,14,5,2,10,10,4,1,14,14,3,2,2,2,3,3,2,2,3,2,2,1,3,1,4,1,1,2,2,2,4,1,3,2,2,1,4,4,4,3,1,4,1,1,4,1,1,3,2,4,2,2,1,3,3,3,2,3,2,2,1,4,1,5,1,1,1,2,1,4,1,4,1,2,1,5,5,5,5,1,5,1,1,1,1,1,1,1,67,"2","","2","","To see if people of different races view these images differently ","1",""
"88","2026-01-15 14:42:24","2026-01-15 15:03:49","0","100","1284","1","2026-01-15 15:03:50","R_3pKbe9v8ebPiCBY","","anonymous","EA",4,1,8,8,7,7,13,9,1,7,1,1,4,1,15,15,1,7,2,1,6,6,10,9,1,7,6,2,6,5,12,9,2,7,3,3,4,1,15,15,4,1,15,15,6,6,9,10,4,1,15,15,4,1,15,15,1,6,4,4,1,7,6,4,6,5,9,9,4,1,15,15,1,7,3,3,7,7,12,13,4,1,15,15,1,6,1,3,6,5,12,9,6,5,9,12,3,3,7,7,2,5,2,4,4,1,15,15,1,7,6,4,6,6,9,10,7,7,10,9,5,3,7,8,1,7,6,6,6,6,9,9,1,7,3,6,1,7,6,3,7,7,13,9,3,4,6,6,4,1,15,15,1,6,4,4,7,6,10,9,7,7,6,9,4,1,15,15,1,5,1,1,4,1,15,15,1,7,6,4,4,1,14,14,6,4,10,9,4,1,15,15,4,2,1,1,3,5,3,2,2,2,2,1,4,1,5,2,3,1,2,1,5,3,4,1,3,1,5,5,5,5,2,4,1,1,2,1,1,2,2,5,3,1,1,2,5,4,3,4,2,2,1,5,1,5,1,2,1,5,1,5,2,5,1,3,1,5,5,5,5,1,5,1,1,1,1,1,1,1,68,"2","","2","","To gage reaction to images and feelings associated with images.","3","No"
"89","2026-01-15 15:23:48","2026-01-15 16:04:39","0","100","2450","1","2026-01-15 16:04:40","R_7V2tYtv5KrVHJaT","","anonymous","EA",4,2,14,14,6,5,12,12,1,6,3,4,4,2,14,14,1,4,6,4,6,4,12,10,1,7,3,12,7,7,9,9,5,4,10,15,6,4,10,12,4,2,14,14,6,4,10,10,4,1,14,14,4,1,14,14,1,6,4,4,2,6,6,4,6,5,6,10,4,1,14,14,1,7,6,3,6,5,10,12,4,3,14,14,2,4,6,15,6,5,10,10,6,5,9,9,4,2,6,15,1,5,6,15,4,1,14,14,1,7,3,4,6,5,10,10,5,3,10,10,4,2,14,14,3,6,3,3,6,4,12,12,2,6,3,3,2,6,1,3,6,4,14,14,4,1,15,14,4,1,14,14,1,5,3,3,5,3,9,9,7,7,9,15,4,2,14,15,2,4,4,3,4,1,14,14,3,6,3,6,3,2,6,15,6,4,9,10,4,1,14,14,4,3,4,4,4,2,2,2,2,3,2,3,3,4,4,2,1,4,2,2,4,1,2,2,2,2,3,1,1,1,1,3,2,4,5,2,1,5,3,4,3,1,2,2,3,3,2,4,2,2,1,4,3,5,1,1,1,4,1,5,1,5,1,3,1,5,5,5,5,2,3,1,1,1,1,1,1,1,45,"2","","2","","I think the purpose of this study was to test how people perceive visual stimuli.","2","None"
"90","2026-01-15 15:36:49","2026-01-15 16:20:16","0","100","2606","1","2026-01-15 16:20:18","R_32sxo1PebcycFJ7","","anonymous","EA",5,5,6,6,7,7,13,13,1,1,1,4,3,1,8,8,1,1,4,4,6,3,12,12,2,4,3,3,7,7,13,13,3,4,3,3,5,3,9,9,4,1,8,8,4,4,3,10,5,4,9,9,3,3,6,6,1,1,4,4,2,2,4,11,6,4,3,9,3,3,5,5,1,1,2,2,6,6,12,12,4,1,8,8,3,4,2,2,5,4,12,12,5,5,3,12,4,3,6,6,2,4,3,3,4,1,14,14,1,4,6,6,6,6,10,10,2,5,3,3,3,3,1,14,2,5,3,3,7,7,12,12,1,3,4,4,1,1,2,2,5,4,9,9,4,2,5,14,5,3,9,9,2,3,3,3,6,6,13,13,5,5,10,6,4,2,14,14,3,4,7,1,4,1,6,6,2,2,6,6,2,1,7,7,7,7,13,13,4,2,6,8,2,2,4,4,4,1,2,2,1,4,4,4,2,4,1,4,2,4,2,4,2,4,2,4,2,4,2,3,2,1,2,1,4,4,4,4,4,4,4,4,2,2,2,4,4,4,2,3,2,1,1,4,2,4,1,1,1,2,1,4,1,4,1,2,1,4,4,4,2,2,4,1,1,1,1,2,2,2,45,"1","","2","","Do determine how empathetic we are to images","2","No"
"91","2026-01-15 16:54:03","2026-01-15 17:07:42","0","100","818","1","2026-01-15 17:07:43","R_5QAdMlsFsIrZ9Lz","","anonymous","EA",5,3,14,15,6,6,10,12,1,7,4,4,5,2,15,8,2,5,4,4,5,4,12,12,1,6,3,3,5,5,11,9,3,3,6,3,5,3,12,12,4,3,8,15,6,4,13,12,4,1,15,15,4,1,15,15,1,6,4,4,2,4,3,6,7,7,13,12,3,2,5,5,2,3,6,3,6,6,12,12,3,1,4,15,2,4,1,1,5,6,12,12,6,4,10,10,4,3,6,15,2,5,3,3,4,2,14,5,3,6,4,4,6,6,10,12,5,6,12,12,4,3,14,15,3,5,3,3,5,5,12,12,2,4,4,3,2,3,3,4,5,6,11,10,3,2,5,5,4,1,15,15,2,6,6,6,5,6,12,13,5,7,6,6,4,3,6,15,3,5,4,4,4,1,5,15,3,3,3,6,4,1,1,15,6,5,10,12,4,3,5,15,2,2,3,1,2,2,3,2,1,3,2,2,1,2,2,1,1,2,1,3,3,2,2,1,2,1,2,3,2,1,3,3,1,1,2,1,1,2,1,3,2,1,1,2,2,3,1,1,1,2,1,4,1,5,1,1,1,2,1,5,1,2,1,3,1,5,5,4,2,2,4,1,1,1,1,1,1,1,26,"2","","2","","See how strong negative vs positive emotions are","2",""
"92","2026-01-15 16:36:25","2026-01-15 17:13:30","0","100","2224","1","2026-01-15 17:13:30","R_7Hq8sFccJpNzIfD","","anonymous","EA",6,4,9,10,6,4,10,9,2,2,4,3,4,1,8,5,1,6,3,4,7,6,12,9,1,6,1,2,6,5,6,9,3,2,6,6,6,4,9,13,6,2,8,9,6,4,10,10,4,2,14,14,5,2,14,14,1,7,2,1,1,6,3,4,6,5,9,12,4,1,14,15,1,6,3,4,6,5,9,10,4,1,6,4,1,7,1,1,6,5,12,9,6,3,8,9,4,1,8,5,1,6,3,1,6,4,9,12,1,7,3,4,6,4,6,6,7,7,9,10,5,1,7,5,1,6,3,3,7,6,9,11,2,1,3,3,1,7,3,1,6,6,9,10,3,3,3,6,4,1,15,15,1,7,1,2,5,3,6,3,7,7,11,3,4,1,15,15,2,4,4,4,4,1,15,15,3,4,3,4,4,1,14,15,6,4,6,9,4,1,15,15,2,2,3,2,2,1,1,2,1,4,2,1,2,2,3,2,2,2,1,2,4,2,2,2,1,2,1,1,2,2,2,2,1,1,5,1,1,5,2,5,3,1,1,2,4,4,4,3,1,2,1,5,1,5,1,1,1,3,1,5,2,5,1,3,1,5,5,5,5,2,5,1,1,1,1,1,1,1,62,"2","","2","","To get a better idea of people's emotions in different scenarios","2","none"
"93","2026-01-15 16:38:50","2026-01-15 17:28:04","0","100","2953","1","2026-01-15 17:28:05","R_3eeRJOxTQWSKSsB","","anonymous","EA",6,3,14,15,7,6,9,12,1,5,1,3,6,4,8,14,1,6,4,4,6,2,10,12,2,5,3,3,5,4,3,10,1,5,2,3,5,3,12,12,5,4,8,8,4,2,15,13,4,2,8,15,4,1,15,14,1,6,4,3,2,5,4,6,7,6,9,12,4,2,5,14,1,6,2,3,6,5,10,12,3,4,2,14,2,6,4,10,5,4,10,10,7,6,13,12,5,3,6,14,2,4,6,2,5,4,8,15,1,7,3,6,7,6,9,12,7,7,9,12,4,2,5,8,1,6,3,3,7,6,9,10,2,5,6,3,2,3,1,3,5,5,12,6,3,2,14,8,4,1,5,15,2,5,2,6,6,6,9,12,6,5,10,6,5,3,14,14,3,4,6,7,4,1,15,14,2,5,11,3,4,1,5,15,6,4,12,6,4,1,5,8,3,1,2,1,2,3,3,1,2,2,2,1,2,2,4,2,1,1,2,2,3,1,3,2,2,1,4,4,3,2,2,3,2,1,2,1,1,1,2,3,2,2,1,3,2,2,2,3,1,2,1,3,2,4,1,1,1,3,2,3,2,3,2,2,1,4,4,3,3,1,3,1,1,2,1,1,1,1,73,"1","","2","","Research how self aware individuals are of their emotions and how these perceptions can be influenced.","2","None."
"94","2026-01-15 20:36:55","2026-01-15 21:09:11","0","100","1936","1","2026-01-15 21:09:12","R_7GoALGe6LSTnI89","","anonymous","EA",5,4,8,15,6,5,9,12,1,5,6,6,5,3,15,14,1,5,4,4,5,4,14,12,2,5,6,3,6,6,12,12,2,5,6,3,5,3,5,9,5,3,8,14,5,4,15,9,4,3,14,15,4,2,15,15,1,6,3,3,2,5,11,11,6,6,12,12,3,3,15,14,1,6,3,3,6,5,12,12,2,3,7,5,2,5,6,6,5,3,15,9,6,4,12,12,4,1,15,15,2,5,6,6,5,3,15,15,1,5,6,3,7,6,12,12,6,5,12,12,4,2,14,14,2,6,6,3,6,4,12,13,2,6,11,11,2,5,6,2,6,5,9,12,4,3,15,15,4,2,15,15,1,5,6,3,6,5,10,10,3,4,4,14,5,3,8,8,2,5,6,6,4,2,14,15,2,4,3,11,4,3,14,14,6,5,12,12,3,3,7,14,3,1,2,1,4,4,2,1,2,1,4,2,3,2,4,1,2,1,1,1,3,1,4,2,2,1,4,3,4,4,2,3,2,2,3,1,2,2,2,3,1,1,1,4,4,2,2,1,1,3,2,4,2,4,1,1,2,1,1,3,1,4,2,2,1,4,4,4,4,2,3,1,2,2,1,1,1,1,62,"1","","2","","Perceptions","2",""
"95","2026-01-16 12:36:30","2026-01-16 12:56:21","0","100","1191","1","2026-01-16 12:56:22","R_59yL1CYxagLGH9n","","anonymous","EA",4,2,15,14,7,7,9,10,1,7,2,1,4,1,4,14,1,7,1,4,7,7,10,10,1,5,1,1,6,4,14,8,4,4,14,11,6,5,9,10,4,1,14,14,7,5,10,10,4,1,14,14,4,1,15,15,1,7,4,4,1,7,4,4,6,7,6,10,4,1,15,15,1,7,2,3,7,7,9,10,6,1,8,15,1,7,6,2,7,5,10,10,6,4,8,12,4,1,14,14,2,2,15,1,4,1,15,15,1,7,4,4,6,7,11,10,6,7,3,10,4,1,15,15,1,3,3,3,7,7,9,10,1,7,3,4,1,3,2,4,4,4,6,10,4,1,15,15,4,1,15,15,1,5,6,3,7,7,9,10,7,5,10,10,4,1,15,14,1,6,6,3,4,1,15,15,1,7,3,6,4,1,15,15,7,6,10,9,4,1,15,15,2,1,5,5,5,1,2,3,2,5,3,5,2,2,1,5,5,5,1,5,2,1,2,5,1,2,2,1,1,1,4,2,3,2,5,4,1,5,3,5,2,1,1,1,5,5,5,5,1,2,1,5,1,5,1,1,1,1,1,5,1,5,1,1,1,5,5,5,5,1,5,1,1,1,1,1,1,1,24,"2","","2","","To see how people emotions are towards just a simple picture. ","1","N/A"
"96","2026-01-16 16:06:02","2026-01-16 16:43:37","0","100","2254","1","2026-01-16 16:43:38","R_5iLmkgvYizK0vml","","anonymous","EA",6,6,6,6,7,7,9,9,1,7,3,1,6,5,14,14,1,7,6,3,6,6,6,6,1,7,3,1,7,7,10,12,1,7,3,1,6,5,14,14,5,5,14,14,5,7,6,12,3,2,5,5,5,5,6,6,1,7,3,3,1,7,3,3,6,7,6,6,3,2,5,5,1,7,2,3,6,7,12,12,3,1,15,15,1,7,1,1,6,6,12,12,7,7,12,12,6,6,12,12,1,6,1,1,7,5,14,14,2,7,6,6,7,7,10,10,7,7,12,12,6,5,14,14,1,7,3,3,7,7,12,12,1,7,6,6,1,7,3,1,6,7,14,14,4,4,14,15,4,4,14,14,1,7,2,2,5,7,6,10,3,7,6,3,6,5,15,15,1,7,6,1,5,5,14,14,2,7,6,6,4,1,15,15,7,7,12,12,3,5,6,6,3,2,2,1,2,3,3,2,2,2,2,1,4,2,4,2,2,2,2,2,3,2,4,2,3,1,4,4,3,3,1,3,2,2,3,1,1,2,2,3,2,2,1,3,3,2,2,2,1,3,1,4,1,5,1,1,1,1,1,4,2,5,1,3,1,5,5,5,5,1,3,1,1,1,1,1,1,1,54,"2","","1","It was an online one that show images and to select what I thought was happening. ","The connection between what we see with what we feel","2","None"
